"","GSM3359632","GSM3359633","GSM3359634","GSM3359635","GSM3359636","GSM3359637","GSM3359638","GSM3359639","GSM3359640","GSM3359641","GSM3359642","GSM3359643"
"TAS2R4",2.96937065946679,2.78723408628001,2.72792154863947,2.52796731169862,2.86982562193389,2.82510536285257,2.68937926014477,2.62217300417569,2.89920833442769,2.74848431855002,2.73763623266797,2.61989705456709
"KCNT1",2.8782799698994,2.66919311692109,2.75026268528217,2.263218497385,2.7024747369139,2.82753377759678,2.62149702417315,2.54725211918518,3.36307146997594,2.93533080259136,2.5613943816576,2.53209792494804
"POLN",2.71792185817285,2.78294188637649,2.98379404192122,2.76066904267597,2.81237856312168,2.86465839479421,3.09021546799901,2.54414705044157,3.27761740903099,3.27286469921925,3.05790185559644,2.81224592080912
"CENPT",3.10713139226222,3.06688933488493,3.03712056533431,3.0813883608472,3.13273497376117,3.12874310208675,2.78389476275472,2.9316429756005,3.12072955073942,2.91455786062439,2.6059271524363,2.64259866883416
"PABPC1L2A",2.03013195004718,1.61923035259778,1.99121635019039,1.45996404919242,1.8810426416249,1.88871448321904,1.45010792719753,1.6415989942929,2.22369139711819,1.67066680766455,1.42606466520954,1.32999456110725
"KCNK7",3.72547375207241,3.25851663618823,3.80594625423401,3.37067411902773,3.50679484401043,3.65117588155402,3.62231805673258,3.3652009225931,4.41026533223304,4.14529154815147,4.40303254656661,3.61813977145599
"TSPEAR",2.49366631888097,2.03493695498949,2.34551564067902,2.10618405149688,2.29116472286142,2.52608582340747,3.04239047973844,2.10633527134605,2.68430994948536,3.11257475348507,2.5363905866866,2.12505346568294
"BTBD18",2.62466214716912,2.53884182413463,2.59189631759887,2.17069136249089,2.48323575211318,2.61344086341521,2.37602038165729,2.4033177167983,3.08605334923096,3.23389376555199,2.64325944891355,2.37241181055416
"C1QTNF8",2.83215064917379,2.63316606653777,3.17699053557027,2.36110609470679,2.75242916845536,3.05789031984262,2.88143464158608,2.54735642367975,3.16374371376644,3.50023331794311,2.8003736492965,2.58297731308371
"GPR149",2.71256945203614,2.2085656082619,2.6536099919818,2.37442063247705,2.30250485286313,2.42428782211885,2.51465934604759,2.21889737164585,2.71256945203614,3.06146378400404,2.62361563104884,2.47137648653154
"SLC26A10P",2.23494035455244,1.77107087911706,2.21992530977607,1.84620360088149,1.99060467574942,2.20584686699299,1.85621282365681,1.74534224432585,2.41809839600831,2.6308002283204,1.95822675726924,1.95433019728369
"CCNI2",2.31219253002291,1.9671331563304,2.00990634811383,1.93250194812214,2.03608472275905,2.17836649748415,2.21932659605835,2.24448287594561,2.33876951926827,2.48945581347742,1.93252992297425,1.96675670164459
"ZNF517",3.39308460969124,3.24089213787167,3.62226924600491,3.35316058714175,3.38123070964635,3.43515596550902,3.29736146520136,3.34752766182806,3.50509118435849,3.3969069066571,3.71729030003848,3.08236319788
"OR13A1",2.7354614235782,2.44479715167193,2.4205980658577,2.31054646276515,2.33568559149786,2.41077962626399,2.99977856107219,2.28115636477517,2.75199012112147,3.17028652777392,2.70873282385752,2.5688741518394
"TMEM145",3.92028755933218,4.06930983204039,4.52201036473875,3.4506043327571,4.06936026275896,4.24914630916887,3.92132435747408,3.87414473921856,4.57514386489959,4.41992251225874,3.60379265292251,3.78721515939336
"SPDYE2",2.1249774452531,1.74116053468339,1.72479093004463,1.75953709277213,1.99757741557468,1.71124302983818,2.3606560548331,1.71258082017858,2.08456507376514,1.88384361420262,1.95001301366883,1.96977760441211
"PLEKHG4",3.74541029030105,2.91511025472863,3.03140491648235,2.92598755015451,3.20703073956427,3.28117953763629,2.96079371967738,2.5572316730114,3.83336579087337,3.13783027652852,2.65838066082583,2.65838066082583
"C10orf67",2.56974743965363,2.16333864206058,2.82991107392373,1.96261923877171,2.4953678230511,2.38679755163443,2.63047793589354,2.38795345242828,2.89273883578251,2.71212749790678,2.45093360338116,2.41027797010748
"LINC03040",3.60598670721138,3.45434075613047,3.67781856374771,3.4007478391484,3.66948599461348,3.58549498602761,3.87951113354221,3.48935059093916,3.69512628941704,4.39805756643857,3.4159109162162,3.38837757626136
"PCDHGB7",2.04308417535608,1.81201141871164,2.31630626677975,1.53637116311452,1.99312692942089,2.14565962853331,2.22576541072158,1.97660262150047,2.11735099175949,2.00015285313219,2.31913274845239,1.61551422910086
"FAM181A",3.77430513015807,3.52193386909714,3.82182162000198,3.34304629236168,3.69199395073596,3.6417525911665,4.07876234738724,3.24620973732171,4.03842837999468,3.48067813899661,3.72336358959328,3.43312867627762
"ZSCAN5B",2.43148290551902,2.72225624477931,3.05716542471036,2.19871561903075,2.48654390506666,2.72305423440192,2.63848533084382,2.58593120448651,3.03470757758072,3.911577818949,2.30895239894523,2.3449364938471
"LFNG",4.86864735505379,5.45917796543696,4.68983933945001,4.95948917982128,5.18123632655947,4.79714495229939,4.45558779030274,4.48193498135835,4.62133884081727,4.25264885673108,4.59817310778436,4.59402919479447
"ABCC12",2.23283669960842,2.05329577837194,2.4517143757305,2.15398347726906,2.29234441585031,2.27398795018007,2.48392223130592,2.29761982762132,2.49812466199058,3.06030761244697,2.14734474284801,2.32322108437507
"NFKBID",4.47682553589108,4.18924387872135,4.33303801000223,4.23373373818627,4.39866027088068,4.06332969812568,4.12718972170479,4.1603673076664,4.61098159112624,4.88730709612542,5.55528135781559,4.06586723660873
"ICAM4",4.23228153829063,3.90373582027251,4.35704216183188,3.30277285531044,4.20745445650782,4.07120727458654,3.87929388158399,4.34510258525049,5.08405589532759,3.69803125372152,3.36767775876411,4.4465539161312
"EEF1E1",3.95586706050308,4.81963386260392,3.66890309242052,5.25859731777283,4.41588422920618,4.26384183845568,4.91237796180293,4.30840859756223,3.528341539483,4.57506840519512,4.32834711608589,4.88369305929223
"GAGE10",6.2973322370413,5.89673745704631,6.0816490719524,5.66468710653281,6.08557860512517,6.0790149598593,6.28837151026528,6.05697174309322,6.65623185462942,6.43820518027693,6.15142346600287,5.87218217063996
"GLIS3",2.40232315370279,2.06287675057028,2.38808843213099,1.92236097466864,2.18443618925189,2.22279259792113,2.39671365314505,2.10235866219063,2.64125433612507,2.49915642508642,2.26763620377044,2.15241330897935
"TFDP3",1.96610905251711,1.95574006763899,2.15769380706694,1.84930857105122,1.71306350632278,1.8994676535369,2.13125185333564,1.9693956598109,2.11043451905418,2.67943774629343,2.07615012676753,1.83848211400676
"CNTN5",1.77723847194211,1.66644200003365,1.92941956281689,1.66094559248272,1.70119000665563,1.64909802974147,2.05548920176056,1.72380828609066,2.12376839149358,2.36000212134212,2.2734186822411,1.71030487081194
"XKR6",1.79647440392681,1.7006912665459,1.80622256486041,1.68422808750267,1.85194245106264,1.8893506387982,1.94851587194323,1.68525028478105,1.56607295183063,2.12672657928571,1.76297211592278,1.81016678310972
"AQP6",2.04406566483501,1.81294318163412,2.1691646214214,1.87053498487436,2.01955151340214,1.86775099430617,2.13733841560612,1.89999709075384,2.2373769088725,2.43632230810627,2.17279875540572,1.96770381974454
"EFCAB5",1.92111466442897,1.67899259318132,1.8065252418365,1.36664994957167,1.84613755599677,1.65531951146772,1.7793113112135,1.51353886139779,2.34399693690826,2.15398964285896,1.66563899014485,2.01283355768864
"GPR27",6.10720671847202,5.73694975136751,6.47667860217362,5.75419075372701,6.35223895155074,6.09830782089862,5.84102803666998,6.17383335244468,6.49939567350949,6.4340073596659,5.5181575895129,5.88291276870552
"FGF4",3.28254540203513,3.13503330074556,3.16883747750588,2.68928879352114,3.27133834451822,3.31918253289075,3.56252449343427,3.09813893052443,3.55971123818573,3.54972410728877,2.90502419112713,2.75195464638127
"GAGE12H",3.07470788616647,2.97326533453189,2.84765656538489,2.98214931102027,2.99341115385391,3.14088896977747,3.75184925188578,2.69562459334135,3.26300589432522,3.08752921294029,4.05015207621565,2.7479337576218
"TTBK2",3.56952577432972,3.64953651537585,3.2201086382452,3.47668939372556,3.49092280519977,3.61325966331319,3.41565022127979,3.70441999796671,3.6144100300989,3.48068431323088,3.46113803451326,3.39089225322662
"ARSF",2.31417226598928,2.18418427331986,2.70735322827592,1.95370394051413,2.14932347372177,2.25833307139187,2.96968839645699,2.14636252547091,2.14636252547091,2.11446267412368,2.27398946398126,1.89624721605348
"LRRC43",2.40643490187479,2.3616733389797,2.35919551206076,2.56898039717774,2.1939988309379,2.68530074080893,2.93237508217141,2.09680825181445,2.83376706760902,2.36595529905268,2.49341906011004,2.15906523962198
"OVGP1",2.20303105314389,2.25166718518951,2.33955003791041,1.71754639238867,2.25178289607772,2.18749849493029,2.1581594682507,2.2943860178014,2.07911596606854,1.87111775413082,2.92708611359372,1.77822587642359
"GMFB",3.21159606449884,3.93134009649035,3.63867598843495,3.77072272242674,3.75572226617318,3.901594778006,3.1146878706228,3.82385221740917,3.73676106459,3.35783152601083,4.50949676712581,4.08199430851035
"TMEM254",4.5622955429315,4.45603895871762,4.25950819878082,4.2313369605334,4.39909550832173,4.29512359862854,4.34114388624531,4.13578678582868,4.46862105532507,4.41545130769715,3.85162135423769,4.30055651357536
"PGK2",1.84507778617514,2.09597870534822,2.45732601429361,1.73166712903998,1.80153414162799,1.7528432378376,2.32637848538554,1.99684555348694,1.99047661178424,2.06433867564555,1.79036328503594,1.58850036525447
"SNX5",4.35756078680612,4.63534680335033,4.26457855687206,5.21952392640791,4.60483611548059,4.14101249497205,4.74721841600644,4.08981450206087,3.90638140765348,4.16158243907145,4.85161257565346,4.33494824624132
"HSD17B4",5.15125703179788,5.39373812434671,4.92209248469312,5.77899332719603,5.57150785238854,5.29544904614101,5.3872866210872,5.11167099017251,5.28015617235745,5.01601508649146,4.27386056486783,5.32145668442189
"TIAM2",3.27637081500307,2.4430693965764,2.97583697306536,2.51724368798044,3.01209316184905,4.23330589759187,2.33316420334784,2.31386835080719,2.64189443808996,2.87248436907343,2.22762394730023,2.1540002896865
"TSKU",5.06421913406557,4.63514209580502,4.97757232576981,4.39207811495424,4.59944212013938,4.77597782806014,5.0992222891937,4.37876823997921,5.44112684801041,5.42386263449659,4.97544414675229,4.45322192987858
"NEPRO",3.80012318096438,4.26306510524862,3.41910945807573,4.27269520643899,4.26635226523514,3.81462695590358,3.09053491568165,3.8439956708649,2.5956991846862,3.07319339021176,4.10894874903177,3.89749858949273
"TIGD1",2.56615685207273,2.47126016968562,2.33017111908144,3.09982198395558,2.56230643636958,2.43299137622953,2.31781810769348,2.45055793222244,1.72033885588829,2.67965484035129,2.33504153685297,2.83049501317053
"PIAS1",6.6310367115544,6.49488509505036,6.60998259208091,6.96937852826943,6.66334654601021,6.64076107418994,7.20975660594298,6.95982918393086,6.03071515364792,7.47614373611801,7.22399657193603,6.60496228848724
"APOL4",2.28850984684623,2.01467238330486,2.72992606316625,2.09868227338021,2.06505476004683,2.14594049336237,2.90960634685647,3.12260785253961,3.42138213575339,3.39248439435227,2.6384513500436,3.93305145208867
"ZNF93",3.1734828827678,3.35076775777104,3.38563664230303,2.77309380518328,3.10439807016202,3.09123598866787,2.73852118255349,3.21106372120566,2.28621176268099,2.41132401553463,2.52876689576151,2.85044733124018
"MCU",3.54284275684272,3.48468303474446,3.18128668163903,3.75679290582022,3.615096426615,3.51391432989495,3.97330239966246,3.55504347913859,3.4266612213275,3.46387566137267,3.36571658203299,3.63697003765847
"RNF182",3.87016731648563,5.49230437742069,3.07242011462844,2.44253889615344,3.56364427920943,5.49129179935978,2.36580383469939,1.95488842786305,3.15863518010814,2.74470804517026,2.65838066082583,2.29897623231576
"ZNF7",4.15104620826526,4.2393865822077,3.50219135729704,4.70753791860566,3.87258680000421,4.34881351447232,4.00982709043252,4.04163545629281,3.15364249790077,3.91348045247492,3.5868221365652,4.3498852520684
"TNFSF8",4.08562184229474,4.47861522848337,3.56587467184268,4.04282330112303,4.47332142034502,3.51541286970799,3.73771034760561,4.28322071490527,3.1880165644823,3.33441536995445,3.74151734852424,4.29649233770059
"ARMCX2",1.838869067724,2.47412122369938,1.5135671674231,2.76089700550471,2.1429655269643,1.87357542188431,1.24981641156395,1.99491538472657,1.71222222119622,1.2230689044919,1.45393294629835,3.40184352678791
"PLPBP",5.0404619309997,5.78681544696575,5.0391468900786,5.65032810136692,5.51334988870828,5.07976407528667,5.09780058196769,5.68892402871333,4.88444281783774,4.78728073108027,4.61056305603953,6.19102250005237
"CST4",6.03653276018395,5.67724246411193,6.38866639400451,5.27675640058174,5.85821639937473,6.27437850591578,6.440867266838,5.6558579076904,6.63519428343792,6.36776090503662,6.03153746573637,5.56874384587588
"KCNAB2",3.75670243609098,3.60861596926109,3.6165747408944,3.81476850336241,3.73786919579169,3.65905734316989,4.09571462540748,3.3497988630524,3.64200890319907,3.7033115894925,4.00444305469795,3.61905431661365
"SHISA5",6.00873949717195,6.17824439250464,6.23565625167791,6.45275415164988,6.07410994346693,5.7982054177725,6.50575997495601,6.40668500811135,6.06273363457052,6.44555531712971,6.18145659649746,6.622290866353
"ACE",3.06634225632672,2.91375070021857,3.48361887344443,2.81555335916566,3.00133699234444,3.29499496835646,3.06055350205892,2.89716565237932,3.60986223800828,3.45302283020881,3.26682727143593,2.86505123770759
"PTRH2",5.71651775484556,6.33969379288831,5.87546679158327,5.82996405868637,5.91962371054089,5.87742216405508,5.79966683033316,6.16299281187571,5.81296239440645,5.35572771184317,5.20223827577708,5.98830174632862
"APOL2",4.08542803522209,5.44787116656953,6.05630633260954,5.11057365172304,4.63937756875354,4.36828057688932,5.27794542136215,7.28257096993543,5.59218353662684,5.08369172511435,5.46855663063442,6.82168178120041
"IDH3A",3.87706987725016,4.37223358560782,3.11747828360202,4.57478956711524,4.0543237703401,3.42446182461999,3.92268239611259,4.23559120333474,3.82338527687469,3.48077563652553,3.72992678524299,4.11988128523261
"CEP43",3.15922842541611,2.8254974752655,2.93426947009645,3.33053609734028,2.93228096109726,4.03808095085756,2.36087373937141,2.57381014587011,2.55675980014048,2.64740597551537,2.29739077889196,2.36919239126283
"CIP2A",1.91971058216567,1.84889444515373,1.89059824290883,2.22044800434201,1.98878878656972,1.83513149506665,2.08845594893361,1.93143633764329,1.96475332173895,2.46624975370841,1.74914967852341,2.04221125185524
"STRIP1",5.0006343021674,5.17919601137445,5.07873907086825,4.56052791345652,5.1857437556656,4.94902942517684,4.75990830787566,4.98686337368028,5.02752053021485,4.60076177481353,4.47681878031578,5.16224241971561
"PROCR",1.96375266151567,1.59825451027415,1.73478771541776,1.89626762009421,1.96375266151567,1.38883269419176,2.33390945460845,1.84965293284571,1.97047204603727,2.06221791918665,1.84487879998726,1.77189396790395
"R3HDM1",3.52032919031465,3.71594653706688,3.02890373112708,3.66834227796841,3.79154701797875,3.42028344734061,3.41144614012484,3.55273099581718,3.10511274078303,3.19419799581483,3.24691349423399,3.32528081401032
"YIPF2",4.1370333785948,4.20980078098767,4.68718905330788,3.92951055473374,4.18447295378229,4.22238981000516,4.2621641371994,4.56523057011217,4.69130862936741,3.97143444967152,4.33680152884533,4.30743586683602
"TMPRSS11D",1.84161643760001,1.50934504863104,2.11141544732154,1.69647475303304,1.79509601720094,2.33538536610551,2.04536090646183,1.84978778424619,1.76633905114539,1.7364377340915,1.80679945705158,1.50554028910595
"NNT",4.87662633572913,5.51210399317559,4.32088000758609,5.6087375051028,4.95955370327592,4.70620397202768,4.77195750682783,4.72941695374358,4.81576663749117,3.43610614941317,4.17824659080839,4.93422305185672
"GYG1",6.14614165480983,6.6545608864687,7.14242372806073,7.77143363623808,6.65981637588566,6.43749849098976,7.37476290781376,7.29223565427588,7.10002545284773,6.94739745939646,8.1903781923621,7.5031825568049
"CDKL5",2.30243243826747,2.18148592032362,2.48514841451536,2.1115612799882,2.08244040107052,2.29538894101391,2.32713780819163,2.39218989603175,2.85829298441348,2.88652223595778,2.25798394684471,2.45313047218693
"LOXHD1",2.52361983458035,2.53999629641156,2.68370725543276,2.1497337199035,2.43342415116219,2.66111273421555,2.65068526268967,2.27434554346452,2.88273775726792,2.80411719543945,2.37935588168664,2.60917523919992
"APOLD1",1.99945116568906,1.84391704815075,2.33955003791041,1.60476046461932,1.89491158631809,1.86628568984586,1.66647074276511,1.70442729109209,1.6883508807124,2.72039497349988,2.06879625147875,1.87400673425511
